display_id,query_id,question,reference_answer,chunk_id,source_document_title,candidate_chunk,owner_grade_2_1_0_U,owner_rationale
v2q-001-candidate-11,v2q-001,What is the minimum house size specified under PMAY-G?,"The minimum house size is 25 square metres, including a dedicated hygienic cooking area.",pilot-v2-doc-pmay-g-0000-d4162175877d,Pradhan Mantri Awaas Yojana - Gramin,"Pradhan Mantri Awaas Yojana - Gramin. Ministry Of Rural Development. Department of Rural Development. Ministry Of Housing And Urban Affairs (MoHUA). Launch on 1st April 2016, Pradhan Mantri Awaas Yojana Gramin (PMAY-G) is centre's flagship mission by the Ministry of Rural Development (MoRD), implemented by the Ministry of Housing and Urban Affairs (MoHUA). PMAY-G aims at providing a pucca house, with basic amenities, to all houseless households and those households living in kutcha and dilapidated house. PMAY-G addresses the rural housing shortage and bridges the housing deficit in rural areas of India, contributing significantly to the mission of ""Housing for All"". The minimum size of the houses under PMAY-G is 25 sq m including a dedicated area for hygienic cooking. As of 27th Sept 2022, 2.00 crore houses have been constructed out of the total target of 2.72 crores. The beneficiaries are identified using the Socio-Economic and Caste Census (SECC) parameters and verified by the Gram Sabhas. The amount is transferred directly to the Aadhaar-Linked Bank Account / Post-Office Account of the beneficiary. PMAY-G has been extended for another two years, i.e. till 31st March 2024. Aim and Objective: PMAY-G aims to provide a pucca house with basic amenities to all houseless households and households living in kutcha and dilapidated house in rural areas by 2024. The immediate objective is to cover 1.00 Crore households in rural areas, that are houseless or living in kutcha / dilapidated house, in three years from 2016-17 to 2018-19 and enable construction of quality houses by the beneficiaries using local materials, designs and trained masons. For houses to become homes, adoption of a habitat approach through convergence is proposed.. Launch on 1st April 2016, Pradhan Mantri Awaas Yojana Gramin (PMAY-G) is centre's flagship mission by the Ministry of Rural Development (MoRD), implemented by the",,
v2q-001-candidate-12,v2q-001,What is the minimum house size specified under PMAY-G?,"The minimum house size is 25 square metres, including a dedicated hygienic cooking area.",pilot-v2-doc-apy-0000-c43dd88d7899,Atal Pension Yojana,"Atal Pension Yojana. Ministry Of Finance. Department of Financial Service. Banks. Atal Pension Yojana (APY) is an old age income security scheme for a savings account holder in the age group of 18-40 years who is not an income tax-payee. The scheme helps in addressing the longevity risks among the workers in the unorganized sector and encourages the workers to voluntarily save for their retirement. Focus of APY The scheme is mainly targeted at the poor, the under-privileged and workers in the unorganized sector. APY Subscriber Contribution Chart - https://www.npscra.nsdl.co.in/nsdl/scheme-details/APYSubscribersContributionChart1.pdf Charges and fees and overdue interest under APY: The charges and fees and the overdue interest for non-payment or delayed payment of prescribed contribution amount shall be levied on the subscribers of APY. These charges and their method of application shall be prescribed by PFRDA from time to time, in consultation with the Central Government. Raising Grievance Under APY A subscriber can raise grievance anytime free of cost from anywhere by visiting: www.npscra.nsdl.co.in &gt;&gt;Home &gt;&gt; select: NPS-Lite or through CGMS Subscriber raising the grievance will be allotted a token number against the grievance raised. Subscriber may check the status of the grievance under “Check the status of Grievance / Enquiry already registered”.. Atal Pension Yojana (APY) is an old age income security scheme for a savings account holder in the age group of 18-40 years, who is not an income tax-payee. It helps to address longevity risks among workers in unorganized sector and encourages the workers to voluntarily save for retirement.. Upon exit on attaining 60 years The subscriber shall receive the following three benefits on attaining the age of 60: (i) Guaranteed minimum pension amount: Each subscriber under APY shall receive a guaranteed minimum pension of Rs. 1000/- per month or Rs. 2000/- per month or Rs. 3000/- per",,
v2q-001-candidate-13,v2q-001,What is the minimum house size specified under PMAY-G?,"The minimum house size is 25 square metres, including a dedicated hygienic cooking area.",pilot-v2-doc-pm-janman-0001-0deee4377b38,PM Janjati Adivasi Nyaya Maha Abhiyan (PM JANMAN),"Tribal Group households. Community water supply will be provided to villages/habitations with a population of less than 20 households. Health Deployment of Mobile Medical Units (MMUs) (Target: 1,000 MMUs) in Particularly Vulnerable Tribal Group habitations/villages. The cost is ₹33,88,000/- per MMU per annum, with Operational Expenditure (Op Ex) as per norms. Education Hostels Construction of residential hostels (Target: 500 hostels) in existing schools in Particularly Vulnerable Tribal Group areas. The cost is ₹2,75,00,000/- per hostel construction, subject to the actual estimate as per existing cost sharing ratio. Anganwadi Centers (AWCs) Construction of Anganwadi Centers (Target: 2,500 AWCs) in Particularly Vulnerable Tribal Group habitations/villages. The unit cost is ₹12,00,000/- per Anganwadi Center. Livelihood (VDVKs) Setting up of Van Dhan Vikas Kendras (VDVKs) (Target: 500 VDVKs). An amount of ₹15,00,000/- meant for 300 members will be released on a pro rata basis. Multipurpose Centers (MPCs) Construction of Multipurpose Centers (Target: 1,000 MPCs). The unit cost is ₹60,00,000/- per unit. Solar Power/Electricity Provision of solar power solutions to 1,00,000 Particularly Vulnerable Tribal Group households. Funding is ₹50,000/- per household or actual cost for 300 Watt supply. Telecom Connectivity Installation of mobile towers (Target: 3,000 mobile towers) in all uncovered villages/habitations.. The applicant must belong to a Particularly Vulnerable Tribal Group (PVTG) community. The applicant must reside in one of the 18 States and Union Territories having a notified Particularly Vulnerable Tribal Group population. The applicant household must be identified as eligible through the physical survey conducted by state governments using the mobile application on the PM Gati-shakti Portal. Eligibility Specific to Interventions The applicant household seeking a pucca house must currently reside in a kaccha house. The applicant household seeking solar power solutions must be an unelectrified household not covered under the Revamped Distribution Sector Scheme (RDSS). The applicant household seeking an on-grid",,
v2q-001-candidate-14,v2q-001,What is the minimum house size specified under PMAY-G?,"The minimum house size is 25 square metres, including a dedicated hygienic cooking area.",pilot-v2-doc-pmay-g-0006-d323213e3255,Pradhan Mantri Awaas Yojana - Gramin,"Personal details, Bank account details, Convergence details, and Details from the concerned office. To successfully register or add the beneficiary, follow the steps given below: Visit the official website for login PMAY-G. Fill in the details required in the personal details section (such as gender, mobile number, Aadhaar number, etc.) Upload the consent form required to use the Aadhaar number. Click on the search button to find the beneficiary name, PMAY ID, and priority. Click on ‘'Select to Register’'. The beneficiary details will be automatically generated and displayed. The remaining beneficiary details can now be filled in, such as ownership type, relation, Aadhaar number, etc. Upload the consent form required to use the Aadhaar number on behalf of the beneficiary In the next section, add the beneficiary account details in the required fields, such as beneficiary name, bank account number, etc. If the beneficiary wants to avail a loan, select ‘'Yes’' and enter the required loan amount. In the next section, enter the MGNREGA job card number and Swachh Bharat Mission (SBM) number of the beneficiary The next section will be filled in by the concerned office.",,
v2q-002-candidate-01,v2q-002,"What maximum premium rates can farmers pay under PMFBY for Kharif, Rabi, and annual commercial or horticultural crops?","Farmers pay at most 2% for Kharif food and oilseed crops, 1.5% for Rabi food and oilseed crops, and 5% for annual commercial or horticultural crops.",pilot-v2-doc-pm-gkay-0001-ccd31e120258,Pradhan Mantri Garib Kalyan Anna Yojana,"scheme aims to ensure food security for the poor. Through this scheme, free foodgrains are provided to eligible ration card holders under the National Food Security Act, 2013.. Antyodaya Anna Yojana (AAY) families receive 35 kilograms of foodgrains per family per month. Priority Household (PHH) beneficiaries receive 5 kilograms of foodgrains per person per month. The foodgrains are provided as rice or wheat, depending on the state, with fortified rice distributed nationwide. Since January 2023, the foodgrains have been provided completely free of cost (at zero cost) to the beneficiaries. Through One Nation One Ration Card, beneficiaries can collect their ration from any fair price shop anywhere in India.. The applicant should be a household belonging to the Antyodaya Anna Yojana (AAY) category or the Priority Households (PHH) category. Priority Households (PHH) are to be identified by the state governments/union territory administrations as per the criteria evolved by them. Antyodaya Anna Yojana (AAY) families are to be identified by the States / Union Territories as per the criteria prescribed by the Central Government, as listed below. Criteria for Antyodaya Anna Yojana (AAY) Families: The applicant should be a household headed by a widow, a terminally ill person, a disabled person, or a person aged 60 years or more, with no assured means of subsistence or societal support. The applicant should be a widow, a terminally ill person, a disabled person, a person aged 60 years or more, a single woman, or a single man, with no family or societal support, and with no assured means of subsistence. The applicant should belong to a primitive tribal household. The applicant should be a landless agricultural laborer, a marginal farmer, or a rural artisan or craftsman (such as a potter, tanner, weaver, blacksmith, or carpenter); a slum dweller; or a person earning a",,
v2q-002-candidate-02,v2q-002,"What maximum premium rates can farmers pay under PMFBY for Kharif, Rabi, and annual commercial or horticultural crops?","Farmers pay at most 2% for Kharif food and oilseed crops, 1.5% for Rabi food and oilseed crops, and 5% for annual commercial or horticultural crops.",pilot-v2-doc-pmfby-0005-981661f0b09d,Pradhan Mantri Fasal Bima Yojna (PMFBY),"at the office. Step 4: You will be provided with an application reference number which you can use to track the status of your application. Track Your Application You can track the application status on the PMFBY website through the ‘Application Status’ option on the home page.. Step 1: Visit your nearest Common Service Centre (CSC). CSCs are government-authorized centres that provide various services to citizens. Step 2: Inform the Village Level Entrepreneur (VLE) at the CSC that you intend to apply for PMFBY. Inform the VLE if you need assistance/guidance with the application or if you want the VLE to apply for the scheme on your behalf. Step 3: Provide the VLE with the information on the mandatory fields and soft copies of the required documents. Step 4: Upon successful submission of your application, pay the applicable premium amount to the VLE. The premium amount may vary depending on the crop, area, and other factors. Step 5: Receive an acknowledgement receipt from the VLE as proof of application submission. Track Your Application You can track the application status on the PMFBY website through the ‘Application Status’ option on the home page. Keep copies of all documents submitted and the acknowledgement receipt for future reference. Note down the contact details of the CSC centre for any queries or assistance.",,
v2q-002-candidate-03,v2q-002,"What maximum premium rates can farmers pay under PMFBY for Kharif, Rabi, and annual commercial or horticultural crops?","Farmers pay at most 2% for Kharif food and oilseed crops, 1.5% for Rabi food and oilseed crops, and 5% for annual commercial or horticultural crops.",pilot-v2-doc-pmfby-0002-5c46025b568d,Pradhan Mantri Fasal Bima Yojna (PMFBY),"the Government covers farmers who have put the crops to become sun-baked in the field after harvesting that have been destroyed due to cyclone or cyclonic rains occurred across the country.- Localised Calamities: The Government provides for localised calamities on an individual farm basis. Risks such as loss or damage arising from identified localised hazards, such as hailstorms, landslides, and inundation impacting separated farmlands in the notified area comes under this coverage.. All farmers, including tenant farmers and sharecroppers growing notified crops in notified areas. Farmers must have an insurable interest in the insured crops. Farmers must possess a valid and authenticated land ownership certificate or a valid land tenure agreement. The farmer must be a cultivator or sharecropper on the insured land. The farmer must apply for insurance coverage within the prescribed time frame, usually within 2 weeks of the start of the sowing season. Farmers must not have received compensation for the same crop loss from any other medium or source.. Non-Notified Areas PMFBY applies to notified areas, and crop losses in non-notified areas are generally not covered. Farmers in areas not designated under the scheme may not receive compensation. Losses Outside the Crop Cycle Crop losses occurring outside the specified crop cycle are often excluded from coverage. If a loss is not directly related to the growing season, it may not be eligible for compensation. Negligence and Non-Compliance Losses resulting from farmer negligence, non-compliance with recommended agricultural practices, or failure to protect the crop adequately may be excluded. Losses Beyond Specified Limits Some losses beyond specified limits or thresholds may not be covered. The scheme may have predefined criteria for determining the extent of loss that qualifies for compensation. Non-Premium Payment Farmers who fail to pay their premium contributions as required may not be eligible for coverage.",,
v2q-002-candidate-04,v2q-002,"What maximum premium rates can farmers pay under PMFBY for Kharif, Rabi, and annual commercial or horticultural crops?","Farmers pay at most 2% for Kharif food and oilseed crops, 1.5% for Rabi food and oilseed crops, and 5% for annual commercial or horticultural crops.",pilot-v2-doc-pmegp-0002-f67d4c730011,Prime Minister's Employment Generation Programme,"under the Business/Service sector is ₹20,00,000. The balance amount (excluding the own contribution)of the total project cost will be provided by Banks. If the total project cost exceeds ₹50,00,000 or ₹20,00,000 for Manufacturing and Service/Business sector respectively, the balance amount may be provided by Banks without any Government subsidy. 2. 2nd Loan for Upgradation of Existing PMEGP / REGP / MUDRA Units a) Categories of beneficiaries under PMEGP (for upgradation of existing units): All Categories b) Beneficiary's contribution (of project cost): 10% c) Rate of Subsidy (of project cost): 15% (20% in NER and Hill States). Note: The maximum cost of the project/unit admissible for Margin Money subsidy under the Manufacturing sector for upgradation is ₹10,00,00,000. The maximum subsidy would be ₹15,00,000 (₹20,00,000 for NER and Hill States). The maximum cost of the project/unit admissible for Margin Money subsidy under the Business/Service sector for upgradation is ₹25,00,000. The maximum subsidy would be ₹3,75,000 (₹5,00,000 for NER and Hill States). The balance amount (excluding the own contribution)of the total project cost will be provided by Banks. If the total project cost exceeds ₹10,00,00,000 or ₹25,00,000 for Manufacturing and Service/Business sector respectively, the balance amount may be provided by banks without any Government subsidy.. For PMEGP new enterprises (Units) Any individual, above 18 years of age. There will be no income ceiling for assistance in setting up projects under PMEGP. For setting up of project costing above Rs.10 lakh in the Manufacturing sector and above ₹ 5,00,000 in the Business /Service sector, the beneficiaries should possess at least VIII standard pass educational qualification. Assistance under the scheme is available only for new projects sanctioned specifically under the PMEGP. Existing Units (under PMRY, REGP, or any other scheme of the Government of India or State Government) and the units that have already availed",,
v2q-002-candidate-05,v2q-002,"What maximum premium rates can farmers pay under PMFBY for Kharif, Rabi, and annual commercial or horticultural crops?","Farmers pay at most 2% for Kharif food and oilseed crops, 1.5% for Rabi food and oilseed crops, and 5% for annual commercial or horticultural crops.",pilot-v2-doc-pm-kmy-guidelines-0006-2652020c834e,Pradhan Mantri Kisan Maan Dhan Yojana Operational Guidelines,"same day every month as enrolment
        date. The beneficiaries may also chose an option to pay their contributions on
        quarterly, 4-monthly or half-yearly basis. Such contributions will fall due on the
      same day of such period as the date of enrollment;


                                               4

(x)  The amount of the monthly contribution shall range between Rs.55 to Rs.200 per
      month depending upon the age of entry of the farmers into the Scheme, as per
        the following contribution chart:


             Superannuation  Member's         Government’s       Total contribution
 Entry Age           Age               contribution (Rs.)   contribution (Rs.)   (Rs.)

    (1)           (2)              (3)               (4)                (5)
        18              60               55               55               110
        19              60               58               58               116
        20              60               61               61               122
        21              60               64               64               128
        22              60               68               68               136
        23              60               72               72               144
        24              60               76               76               152
        25              60               80               80               160
        26              60               85               85               170
        27              60               90               90               180
        28              60               95               95               190
        29              60              100              100               200
        30              60              105              105               210
        31              60              110              110               220
        32              60              120              120               240
        33              60              130              130               260
        34              60              140              140               280
        35              60              150              150               300
        36              60              160              160               320
        37              60              170              170               340
        38              60              180              180               360
        39              60              190              190               380
        40              60              200              200               400

(xi)   In case of death of subscriber before vesting date, the spouse of subscriber shall
have an option of continuing the scheme by payment of remaining contributions under
the scheme, provided she/he is not already an SMF beneficiary of the Scheme. The rate
of  contribution and  vesting date  shall remain the same. Pension  accruals  will be
calculated as  if subscriber were to be alive on the vesting date. However, the same
pension would be payable to the spouse. Upon death of spouse after vesting date,
pension corpus would be transferred back to",,
v2q-002-candidate-06,v2q-002,"What maximum premium rates can farmers pay under PMFBY for Kharif, Rabi, and annual commercial or horticultural crops?","Farmers pay at most 2% for Kharif food and oilseed crops, 1.5% for Rabi food and oilseed crops, and 5% for annual commercial or horticultural crops.",pilot-v2-doc-pmegp-0001-f900b4f4f97a,Prime Minister's Employment Generation Programme,"Linkages 5% of the total allocation under BE for a Financial Year against PMEGP, or as approved by the competent authority, shall be earmarked as funds under Backward and Forward Linkages and will be utilized for arranging awareness camps, State/District level monitoring meetings, Workshops, Exhibitions, Bankers meetings, TNDA, Publicity, Entrepreneurship Development Programme (EDP) training, Physical verification & Geo-tagging, Evaluation & impacts Assessment study, Setting of Entrepreneurship Facilitation Centre (EFC), Center of Excellence (CoE), Engagement of Field Experts and Data Entry Operators (DEOs), Creation and Upgradation of IT infrastructure, Awards, Call Centre facility, PMU, and other related activities and settlement of other residual liabilities by the KVIC. Levels of support under PMEGP 1. For setting up new micro-enterprise (units) a) Categories of beneficiaries under PMEGP (for setting up of new enterprises): General Category Beneficiary's contribution (of project cost): 10% Rate of Subsidy (of project cost): 15% for Urban Areas, 25% for Rural Areas. b) Categories of beneficiaries under PMEGP (for setting up of new enterprises): Special Category (including SC, ST, OBC, Minorities, Women, Ex-Servicemen, Transgenders, Differently abled, NER, Aspirational Districts, Hill and Border areas(as notified by the Government), etc. (i) Beneficiary's contribution (of project cost): 05% (ii) Rate of Subsidy (of project cost): 25% for Urban Areas, 35% for Rural Areas. Note: The maximum cost of the project/unit admissible for Margin Money subsidy under the Manufacturing sector is ₹50,00,000. The maximum cost of the project/unit admissible for the Margin Money subsidy under the Business/Service sector is ₹20,00,000. The balance amount (excluding the own contribution)of the total project cost will be provided by Banks. If the total project cost exceeds ₹50,00,000 or ₹20,00,000 for Manufacturing and Service/Business sector respectively, the balance amount may be provided by Banks without any Government subsidy. 2. 2nd Loan for Upgradation of Existing PMEGP / REGP /",,
