query_id,category,question,chunk_id,systems,original_relevance,candidate_text,review_status,reviewer,relevance,rationale,second_reviewer_relevance
q_0089,multi_hop,What combined evidence connects AVYAY - National Action Plan for Senior Citizens: Health and Shelter for Senior Citizens and SMILE through the companies act?,chunk_0ea575f7,"{""entity_graph"": {""rank"": 1, ""score"": 0.5}}",,"1 | P a g e Support for Marginalized Individuals for Livelihood and Enterprise (SMILE) GUIDELINES GOVERNMENT OF INDIA MINISTRY OF SOCIAL JUSTICE & EMPOWERMENT DEPARTMENT OF SOCIAL JUSTICE AND EMPOWERMENT (w.e.f. 12th February 2022) ********* The Ministry of Social Justice and Empowerment has formulated an umbrella scheme “SMILE - Support for Marginalized Individuals for Livelihood and Enterprise”, which includes two sub-schemes - ‘Central Sector Scheme for Comprehensive Rehabilitation for Welfare of Transgender Persons’ and ‘Central Sector Scheme for Comprehensive Rehabilitation of persons engaged in the act of Begging’. This umbrella scheme would cover several comprehensive measures includi",pending,,,,
q_0089,multi_hop,What combined evidence connects AVYAY - National Action Plan for Senior Citizens: Health and Shelter for Senior Citizens and SMILE through the companies act?,chunk_508821ca,"{""entity_graph"": {""rank"": 2, ""score"": 0.5}}",,GOVERNMENT OF INDIA MINISTRY OF SOCIAL JUSTICE & EMPOWERMENT DEPARTMENT OF SOCIAL JUSTICE & EMPOWERMENT Support for Marginalized Individuals for Livelihood and Enterprise (SMILE) Guidelines for SMILE Sub-Scheme Comprehensive Rehabilitation of Persons engaged in the act of Begging (Implemented w.e.f. 12.02.2022) (1st Revision w.e.f 23.10.2023) (2nd Revision w.e.f 10.06.2025) ******** Revised Scheme Guidelines for SMILE Sub-Scheme Comprehensive Rehabilitation of Persons Engaged in the Act of Begging 1. INTRODUCTION (i) The Ministry of Social Justice and Empowerment has formulated an umbrella Central Sector Scheme called “Support for Marginalized Individuals for Livelihood and Enterprise (SMILE,pending,,,,
q_0089,multi_hop,What combined evidence connects AVYAY - National Action Plan for Senior Citizens: Health and Shelter for Senior Citizens and SMILE through the companies act?,chunk_5f3e034f,"{""faiss"": {""rank"": 2, ""score"": 0.5075092985202833}}",,of ways to handle problems as they arise. 89. The Policy aims to involve mass media as well as informal and traditional communication channels on ageing issues. It will be necessary to provide opportunities to media personnel to have access to information apart from their own independent sources of information and reporting of field situations. Their participation in orientation programmes on ageing will be facilitated. Opportunities will be extended for greater interaction between media personnel and persons active in the field of ageing. III. IMPLEMENTATION 90. The National Policy on Older Persons will be very widely disseminated for which an action plan will be prepared so that its featur,pending,,,,
q_0089,multi_hop,What combined evidence connects AVYAY - National Action Plan for Senior Citizens: Health and Shelter for Senior Citizens and SMILE through the companies act?,chunk_6d2f1c38,"{""bm25"": {""rank"": 1, ""score"": 64.71487423536033}, ""faiss"": {""rank"": 1, ""score"": 0.5975926342144003}, ""entity_graph"": {""rank"": 3, ""score"": 0.5}}",,"Scheme: AVYAY - National Action Plan for Senior Citizens: Health and Shelter for Senior Citizens Ministry: Ministry Of Social Justice and Empowerment Department: Department of Social Justice & Empowerment Level: Central Scheme type: Central Sector Scheme Target beneficiaries: Individual Overview The scheme aims to improve the quality of life of Senior Citizens, particularly those who are indigent, by providing basic amenities like shelter, food, medical care and entertainment opportunities. The scheme provides financial assistance for projects such as maintenance of Senior Citizen Homes. Detailed description The scheme ""AVYAY - National Action Plan for Senior Citizens: Health and Shelter for",pending,,,,
q_0089,multi_hop,What combined evidence connects AVYAY - National Action Plan for Senior Citizens: Health and Shelter for Senior Citizens and SMILE through the companies act?,chunk_797e87b4,"{""bm25"": {""rank"": 2, ""score"": 55.2883754776211}}",1,"I intend to provide services through a project, is it acceptable for the bank account to be held solely in the name of the Non-Governmental Organization? Answer: No, the bank account used by the Non-Governmental Organization or Voluntary Organization for receiving the assistance must be maintained and operated jointly. Question: If the proposed project involves establishing a new physiotherapy clinic, can I expect to receive a grant-in-aid under the State Action Plan for Senior Citizens sub-scheme? Answer: No Grant-in-Aid will be released for starting new Physiotherapy Clinics; this project type is permitted only in existing Government District Hospitals under the State Action Plan for Senio",pending,,,,
q_0089,multi_hop,What combined evidence connects AVYAY - National Action Plan for Senior Citizens: Health and Shelter for Senior Citizens and SMILE through the companies act?,chunk_8ef238d9,"{""faiss"": {""rank"": 3, ""score"": 0.4994530111773388}}",,"the State towards its senior citizens so that they do not face an identity crisis and know where they stand in the overall national perspective. The need has been expressed at different forums where ageing issues have been deliberated. The Statement, by indicating the principles underlying the policy, the directions, the needs that will be addressed and the relative roles of governmental and nongovernmental institutions, is expected to facilitate carving out of respective areas of operation and action in the direction of a human age integrated society. II. National Policy Statement 15. The National Policy seeks to assure older persons that their concerns are national concerns and they will n",pending,,,,
q_0089,multi_hop,What combined evidence connects AVYAY - National Action Plan for Senior Citizens: Health and Shelter for Senior Citizens and SMILE through the companies act?,chunk_adcd9e33,"{""bm25"": {""rank"": 3, ""score"": 45.1568940684475}}",,"is released in two equal half-yearly instalments. Conditions for Disbursement Recurring Grant-in-aid for Senior Citizen Homes is based on the number of days of attendance of beneficiaries as recorded through a contactless Information Technology (IT) system. The second half-yearly instalment is released only after the inspection report of the State Government, the officers of the Central Ministry, or the Project Monitoring Unit (PMU) is received. Conditions for Continuation Implementing Agencies must maintain the standards laid down in the scheme guidelines. Implementing Agencies must use the Expenditure, Audit and Tender (EAT) module of the Public Financial Management System (PFMS). Implemen",pending,,,,
q_0090,multi_hop,What combined evidence connects Agricultural Extension and ICAR Senior Research Fellowship For Post-Graduate Studies In Agricultural Sciences through department of agriculture research?,chunk_005a2521,"{""entity_graph"": {""rank"": 3, ""score"": 0.3333333333333333}}",,Scheme: IVRI Institute Scholarship For M.V.Sc. And Ph.D. Ministry: Ministry Of Agriculture and Farmers Welfare Department: Department of Agriculture Research and Education Implementing agency: Indian Council Of Agricultural Research (ICAR) Level: Central Scheme type: Centrally Sponsored Scheme Target beneficiaries: All Overview The Indian Veterinary Research Institute will award scholarships to MVSc and PhD students who need financial assistance.his provision will be utilized to assist as many students as possible who have good academic record and who are making diligent efforts to pursue higher education. Detailed description IVRI Institute Scholarship for M.V.Sc. and Ph.D. – The Indian Cou,pending,,,,
q_0090,multi_hop,What combined evidence connects Agricultural Extension and ICAR Senior Research Fellowship For Post-Graduate Studies In Agricultural Sciences through department of agriculture research?,chunk_295934df,"{""entity_graph"": {""rank"": 1, ""score"": 0.5}}",,"Scheme: MANAGE Internship Programme Ministry: Ministry Of Agriculture and Farmers Welfare Department: Department of Agriculture Research and Education Implementing agency: National Institute Of Agricultural Extension Management (MANAGE) Level: Central Scheme type: Central Sector Scheme Target beneficiaries: Individual Overview MANAGE Internship Programme is open to students from the disciplines of Extension Education, Economics, Sociology, Psychology, MSW, Journalism, Communication, and Environmental Science. The internships are open year-round, and the duration ranges from 3 months upto 6 months. Detailed description ""MANAGE Internship Programme"" implemented by the National Institute of Agr",pending,,,,
q_0090,multi_hop,What combined evidence connects Agricultural Extension and ICAR Senior Research Fellowship For Post-Graduate Studies In Agricultural Sciences through department of agriculture research?,chunk_3aac3916,"{""entity_graph"": {""rank"": 2, ""score"": 0.5}}",1,"Scheme: Agricultural Extension Ministry: Ministry Of Agriculture and Farmers Welfare Department: Department of Agriculture Research and Education Implementing agency: National Institute Of Agricultural Extension Management Level: Central Scheme type: Centrally Sponsored Scheme Target beneficiaries: Individual Overview Extension Division endeavours towards successful implementation of Agricultural Extension activities. Through its various programmes, schemes and activities, Extension Division helps farmers to get information regarding scientific research and new knowledge in agricultural practices. Detailed description Extension Division endeavours towards successful implementation of Agricul",pending,,,,
q_0090,multi_hop,What combined evidence connects Agricultural Extension and ICAR Senior Research Fellowship For Post-Graduate Studies In Agricultural Sciences through department of agriculture research?,chunk_4f60c46f,"{""bm25"": {""rank"": 2, ""score"": 61.65962677522119}, ""faiss"": {""rank"": 2, ""score"": 0.6313151539838626}}",,"Scheme: ICAR Junior Research Fellowship For Post-Graduate Studies In Agricultural Sciences Ministry: Ministry Of Agriculture and Farmers Welfare Department: Department of Agriculture Research and Education Implementing agency: Indian Council Of Agricultural Research Level: Central Scheme type: Central Sector Scheme Target beneficiaries: Individual Overview ICAR awards a certain number of Junior Research Fellowships for Postgraduate Studies (course and research work) leading to a Master’s degree, in different disciplines of agriculture and allied sciences. This is done to encourage talented students to undertake higher agricultural education. Detailed description ICAR awards a certain number ",pending,,,,
q_0090,multi_hop,What combined evidence connects Agricultural Extension and ICAR Senior Research Fellowship For Post-Graduate Studies In Agricultural Sciences through department of agriculture research?,chunk_6e1f8940,"{""bm25"": {""rank"": 3, ""score"": 51.686093782508365}, ""faiss"": {""rank"": 1, ""score"": 0.6581019457670885}}",,"Scheme: ICAR Emeritus Scientist Scheme Ministry: Ministry Of Agriculture and Farmers Welfare Department: Department of Agriculture Research and Education Implementing agency: Indian Council Of Agricultural Research Level: Central Scheme type: Centrally Sponsored Scheme Target beneficiaries: Individual Overview The scheme aims to utilize the expertise of outstanding superannuated scientists of the National Agricultural Research System by supporting nationally important research, teaching, human resource development, and extension activities through honorarium and research grants. Detailed description The ""ICAR Emeritus Scientist"" scheme is implemented by the Indian Council of Agricultural Res",pending,,,,
q_0090,multi_hop,What combined evidence connects Agricultural Extension and ICAR Senior Research Fellowship For Post-Graduate Studies In Agricultural Sciences through department of agriculture research?,chunk_bb712328,"{""bm25"": {""rank"": 1, ""score"": 65.43983665290887}, ""faiss"": {""rank"": 3, ""score"": 0.6256108828715039}}",1,"Scheme: ICAR Senior Research Fellowship For Post-Graduate Studies In Agricultural Sciences Ministry: Ministry Of Agriculture and Farmers Welfare Department: Department of Agriculture Research and Education Implementing agency: Indian Council Of Agricultural Research Level: Central Scheme type: Central Sector Scheme Target beneficiaries: Individual Overview ICAR awards a certain number of Senior Research Fellowships for Ph.D. in an Agricultural University (AU), in different disciplines of agriculture and allied sciences. This is done to encourage talented students to undertake higher agricultural education. Detailed description In order to address the emerging challenges of agricultural resea",pending,,,,
q_0091,multi_hop,What combined evidence connects Indira Gandhi National Widow Pension Scheme and Pradhan Mantri Gram Sadak Yojana through department of rural development?,chunk_0afb475a,"{""bm25"": {""rank"": 2, ""score"": 48.076707927517916}}",1,"Scheme: Pradhan Mantri Gram Sadak Yojana Ministry: Ministry Of Rural Development Department: Department of Rural Development Implementing agency: Rural Works Departments And State PWDs Level: Central Target beneficiaries: All Overview With the objective of providing rural connectivity, the Government of India launched the Pradhan Mantri Gram Sadak Yojana (referred to as PMGSY-I hereinafter) on 25th December 2000 to provide all-weather access to eligible unconnected habitations. Detailed description With the objective of providing rural connectivity, the Government of India launched the Pradhan Mantri Gram Sadak Yojana (referred to as PMGSY-I hereinafter) on 25th December 2000 to provide all-",pending,,,,
q_0091,multi_hop,What combined evidence connects Indira Gandhi National Widow Pension Scheme and Pradhan Mantri Gram Sadak Yojana through department of rural development?,chunk_2d5e6db8,"{""entity_graph"": {""rank"": 1, ""score"": 0.5}}",,"click on ""Submit."" Required documents Passport-size Photo Domicile Certificate Residential Proof (Voter card/Electricity Bill/Aadhar Card) Age Proof (Birth Certificate issued by the School last attended or Municipal authority or SHO or through the medical board) Aadhaar Number Bank Passbook Ration Card Affidavit duly attested by Judicial Magistrate/Executive Magistrate that she/he is not in receipt of any pension/financial assistance from any other source Definitions any person who has little or no regular means of subsistence from his / her own source of income or through financial support from family members or other sources destitutes https://nsap.nic.in/Guidelines/nsap_guidelines_oct2014",pending,,,,
q_0091,multi_hop,What combined evidence connects Indira Gandhi National Widow Pension Scheme and Pradhan Mantri Gram Sadak Yojana through department of rural development?,chunk_b32abd7f,"{""entity_graph"": {""rank"": 2, ""score"": 0.5}}",,comments/suggestions to offer . 6. Suggestions given by the Govt. of M.P. • Transgender should be defined under particular sex for social respect. • Special school should be established for Kinnar and provision of free education from 1 to 12 std. • Scholarship schemes for Higher Education should be effective for Transgender with the help of Central and State Govt. • Transgender should be included under the National urbane housing schemes and Indira Gandhi rural housing schemes on the priority basis • There should be provision of employment • Benefit of reservation should be provided in 3rd and 4th grade administrative services. • Government of India should declare special central Helping Pro,pending,,,,
q_0091,multi_hop,What combined evidence connects Indira Gandhi National Widow Pension Scheme and Pradhan Mantri Gram Sadak Yojana through department of rural development?,chunk_c98d9530,"{""bm25"": {""rank"": 3, ""score"": 40.09173914346012}, ""faiss"": {""rank"": 3, ""score"": 0.595131949309614}, ""entity_graph"": {""rank"": 3, ""score"": 0.5}}",,"Scheme: NSAP - Indira Gandhi National Old Age Pension Scheme Ministry: Ministry Of Rural Development Department: Department of Rural Development Level: Central Scheme type: Centrally Sponsored Scheme Target beneficiaries: Individual Overview ""Indira Gandhi National Old Age Pension Scheme"" is one of the five sub-schemes of the National Social Assistance Programme. Under IGNOAPS, citizens living Below Poverty Line and 60 years or above in age are eligible to apply. A monthly pension of ₹ 200 up to 79 years and ₹ 500 thereafter. Detailed description The ""Indira Gandhi National Old Age Pension Scheme (IGNOAPS)"" is one of the five sub-schemes of the National Social Assistance Programme, Ministry ",pending,,,,
q_0091,multi_hop,What combined evidence connects Indira Gandhi National Widow Pension Scheme and Pradhan Mantri Gram Sadak Yojana through department of rural development?,chunk_db96f02b,"{""faiss"": {""rank"": 2, ""score"": 0.6151733446845171}}",,"Scheme: Indira Gandhi National Disability Pension Scheme Ministry: Ministry Of Rural Development Department: Department of Rural Development Level: Central Scheme type: Central Sector Scheme Target beneficiaries: Individual Overview The scheme aims to provide social security pensions to divyangjans aged 18 and above who belong to a poor family (BPL) in society. Detailed description The ""Indira Gandhi National Disability Scheme"" was launched in February 2009 by the Ministry of Rural Development, headed by the central government, to support disabled people in our country. This scheme, introduced under the National Social Assistance Program provides a monthly pension to disabled people for the ",pending,,,,
q_0091,multi_hop,What combined evidence connects Indira Gandhi National Widow Pension Scheme and Pradhan Mantri Gram Sadak Yojana through department of rural development?,chunk_eabef128,"{""bm25"": {""rank"": 1, ""score"": 48.18129720452975}, ""faiss"": {""rank"": 1, ""score"": 0.6246009178391759}}",1,"Scheme: Indira Gandhi National Widow Pension Scheme Ministry: Ministry Of Rural Development Department: Department of Rural Development Implementing agency: State/UT Government Level: Central Scheme type: Central Sector Scheme Target beneficiaries: Individual Overview A non-contributory pension scheme to provide social security to widows of poor family (BPL) of the society. Detailed description Indira Gandhi National Widow Pension Scheme (IGNWPS) is implemented by Ministry of Rural Development, Government of India. It is a non-contributory pension scheme to provide social security to widows of poor family (BPL) of the society. Benefits A pension of ₹ 300/- per month is provided to Widows bet",pending,,,,
q_0092,multi_hop,What combined evidence connects Begum Hazrat Mahal National Scholarship Program and SMILE through the state government/union territory administration?,chunk_0ea575f7,"{""entity_graph"": {""rank"": 1, ""score"": 0.5}}",,"1 | P a g e Support for Marginalized Individuals for Livelihood and Enterprise (SMILE) GUIDELINES GOVERNMENT OF INDIA MINISTRY OF SOCIAL JUSTICE & EMPOWERMENT DEPARTMENT OF SOCIAL JUSTICE AND EMPOWERMENT (w.e.f. 12th February 2022) ********* The Ministry of Social Justice and Empowerment has formulated an umbrella scheme “SMILE - Support for Marginalized Individuals for Livelihood and Enterprise”, which includes two sub-schemes - ‘Central Sector Scheme for Comprehensive Rehabilitation for Welfare of Transgender Persons’ and ‘Central Sector Scheme for Comprehensive Rehabilitation of persons engaged in the act of Begging’. This umbrella scheme would cover several comprehensive measures includi",pending,,,,
q_0092,multi_hop,What combined evidence connects Begum Hazrat Mahal National Scholarship Program and SMILE through the state government/union territory administration?,chunk_34a1d8b4,"{""bm25"": {""rank"": 3, ""score"": 26.455119207495223}}",,"the undertaking carefully and Accept the Terms. Click “Next”. Step 3: In the next window, enter your mobile number and OTP. Then click “Verify”. Step 4: After successful verification, continue with e-KYC process (as applicable). Step 5: Once completed, your reference number will be generated and the same will be sent to your registered phone number. Process for OTR ID Number Generation Download and install AadhaarFaceRD services in the android device. Download and install the NSP OTR App from the Google Play Store. After opening the mobile app Select the option “eKYC with FaceAuth” highlighted in red. Enter the allotted reference number and click on “Send OTP” to receive OTP on your mobile n",pending,,,,
q_0092,multi_hop,What combined evidence connects Begum Hazrat Mahal National Scholarship Program and SMILE through the state government/union territory administration?,chunk_508821ca,"{""entity_graph"": {""rank"": 2, ""score"": 0.5}}",,GOVERNMENT OF INDIA MINISTRY OF SOCIAL JUSTICE & EMPOWERMENT DEPARTMENT OF SOCIAL JUSTICE & EMPOWERMENT Support for Marginalized Individuals for Livelihood and Enterprise (SMILE) Guidelines for SMILE Sub-Scheme Comprehensive Rehabilitation of Persons engaged in the act of Begging (Implemented w.e.f. 12.02.2022) (1st Revision w.e.f 23.10.2023) (2nd Revision w.e.f 10.06.2025) ******** Revised Scheme Guidelines for SMILE Sub-Scheme Comprehensive Rehabilitation of Persons Engaged in the Act of Begging 1. INTRODUCTION (i) The Ministry of Social Justice and Empowerment has formulated an umbrella Central Sector Scheme called “Support for Marginalized Individuals for Livelihood and Enterprise (SMILE,pending,,,,
q_0092,multi_hop,What combined evidence connects Begum Hazrat Mahal National Scholarship Program and SMILE through the state government/union territory administration?,chunk_6a1ab95d,"{""bm25"": {""rank"": 1, ""score"": 49.95698413755029}, ""faiss"": {""rank"": 1, ""score"": 0.573029455732516}}",1,Scheme: Begum Hazrat Mahal National Scholarship Program Ministry: Ministry Of Minority Affairs Level: Central Scheme type: Central Sector Scheme Target beneficiaries: Individual Overview Begum Hazrat Mahal National scholarship is a scholarship scheme also known as Maulana Azad National scholarship scheme was first announced on 3rd May 2003. It is a national level scholarship started for the benefit of the girl’s student belonging to the minority communities. Detailed description The Scheme of “Begum Hazrat Mahal National Scholarship” for Meritorious Girl Students belonging to the Minority Communities was earlier known as “Maulana Azad National Scholarship for Meritorious Girls belonging Mino,pending,,,,
q_0092,multi_hop,What combined evidence connects Begum Hazrat Mahal National Scholarship Program and SMILE through the state government/union territory administration?,chunk_8caef92e,"{""faiss"": {""rank"": 3, ""score"": 0.4565260893532259}}",,"Scheme: Maulana Azad National Fellowship For Minority Students Ministry: Ministry Of Minority Affairs Implementing agency: University Grant Commission Level: Central Scheme type: Central Sector Scheme Target beneficiaries: Individual Overview Maulana Azad National Fellowship For Minority Students was launched in 2009 by the Ministry of Minority Affairs for providing financial aid to students for their higher studies. Detailed description The objective of the Fellowship is to provide five year fellowships in the form of financial assistance to students from minority communities, notified by the Central Government, to pursue M. Phil and Ph.D. The scheme covers all Universities/Institutions rec",pending,,,,
q_0092,multi_hop,What combined evidence connects Begum Hazrat Mahal National Scholarship Program and SMILE through the state government/union territory administration?,chunk_d41b20f1,"{""entity_graph"": {""rank"": 3, ""score"": 0.5}}",,"/Rented home i. Up to 4 Shelter Homes allowed with capacity utilisation between 80-100%. Beyond 4 it will be approved on case-to-case basis with proper justification. ii. Existing Shelter homes from MoHUA or State Govt. or Local Administration must be utilised. Only in case of non-availability, rented shelter home could be considered on merit for which a maximum rent of Rs.40,000/- per shelter home per month may be considered. PART B: COST NORMS FOR ACTIVITIES TO BE IMPLEMENTED BY THE DEPARTMENT (DOSJE) S. No. Cost Head Cost Unit Cost Norms (Rs.) IEC/Media Activities/Events at National Level by the Ministry Per Year 5,00,000 National/Regional Capacity Building/Trainings/Orientations on SMILE",pending,,,,
q_0092,multi_hop,What combined evidence connects Begum Hazrat Mahal National Scholarship Program and SMILE through the state government/union territory administration?,chunk_f092795b,"{""bm25"": {""rank"": 2, ""score"": 36.728170844266025}, ""faiss"": {""rank"": 2, ""score"": 0.5581696105129496}}",,"photograph. Previous year marksheet. Self declaration of the minority community. Candidates bank account detail. Domicile certificate. Frequently asked questions Question: Who are eligible to apply for Begum Hazrat Mahal National Scholarship Scheme (BHMNS) ? Answer: Only girl students belonging to six notified minority communities viz. Muslim, Christian, Sikh, Buddhist, Jain, Parsi (Zoroastrian) studying in India and fulfilling the Scheme guidelines are eligible to apply for this scholarship. Question: How can I apply online for scholarship? Answer: Begum Hazrat Mahal National Scholarship Scheme is online Scheme and one can apply for fresh Scholarship under this Scheme on the National Schola",pending,,,,
q_0093,multi_hop,What combined evidence connects Construction of Hostels for OBC Boys and Girls and Disha - Early Intervention and School Readiness Scheme through ministry of social justice?,chunk_015c5041,"{""entity_graph"": {""rank"": 1, ""score"": 0.5}}",,"Scheme: Assistance to Voluntary Organizations Working for Welfare of OBCs Ministry: Ministry Of Social Justice and Empowerment Department: Department of Social Justice & Empowerment Level: Central Scheme type: Central Sector Scheme Target beneficiaries: NGO Overview The ""Assistance to Voluntary Organizations Working for Welfare of OBCs"" scheme aims to involve the voluntary sector in improving the educational and socio-economic conditions of the target group i.e. OBCs to upgrade skills to enable them to start income-generating activities on their own. Detailed description The central sector scheme ""Assistance to Voluntary Organizations Working for Welfare of OBCs"" was launched by the Ministry",pending,,,,
q_0093,multi_hop,What combined evidence connects Construction of Hostels for OBC Boys and Girls and Disha - Early Intervention and School Readiness Scheme through ministry of social justice?,chunk_054b5d2b,"{""bm25"": {""rank"": 1, ""score"": 57.08373302839634}, ""faiss"": {""rank"": 1, ""score"": 0.6454655427136528}, ""entity_graph"": {""rank"": 2, ""score"": 0.5}}",1,"Scheme: Construction of Hostels for OBC Boys and Girls Ministry: Ministry Of Social Justice and Empowerment Department: Department of Social Justice & Empowerment Level: Central Scheme type: Centrally Sponsored Scheme Target beneficiaries: State Government, University / Institution Overview The Scheme aims at providing hostel facilities to students belonging to socially and educationally backward classes, especially from rural areas, to enable them to pursue secondary and higher education. Detailed description The scheme “Construction of Hostels for OBC Boys and Girls” is a Centrally Sponsored Scheme launched by the Department of Social Justice & Empowerment, Ministry of Social Justice & Emp",pending,,,,
q_0093,multi_hop,What combined evidence connects Construction of Hostels for OBC Boys and Girls and Disha - Early Intervention and School Readiness Scheme through ministry of social justice?,chunk_0aa09b91,"{""entity_graph"": {""rank"": 3, ""score"": 0.5}}",,"Scheme: Ambedkar Social Innovation and Incubation Mission (ASIIM) Ministry: Ministry Of Social Justice and Empowerment Department: Department of Social Justice & Empowerment Level: Central Scheme type: Central Sector Scheme Overview The scheme aims to boost entrepreneurship and innovation among SC students and SC differently-abled youth by providing focused support to translate innovative, technology-oriented business ideas into successful commercial enterprises. It offers equity funding and hand-holding support. Detailed description The scheme ""Ambedkar Social Innovation and Incubation Mission"" was launched on 30th September 2020, by the Department of Social Justice and Empowerment, Ministr",pending,,,,
q_0093,multi_hop,What combined evidence connects Construction of Hostels for OBC Boys and Girls and Disha - Early Intervention and School Readiness Scheme through ministry of social justice?,chunk_30cc5c3e,"{""faiss"": {""rank"": 3, ""score"": 0.5717710093576072}}",,"to supplement the efforts made by the Central as well as State Governments in bridging the deficit in socio-economic conditions of the Scheduled Castes with the other communities, the Government of India, in 1980, started a Centrally Sponsored scheme “Special Central Assistance to Scheduled Castes Sub Plan (SCA to SCSP) as an additive to the State’s Scheduled Castes Sub Plan. d. Prior to this, in order to enable and encourage students belonging to the Scheduled Castes(SCs) to attain quality education, Scheme for Construction of Hostels for SC Girls started implementation from Third Five Year Plan(1961-66), and Scheme for SC boys, was started with effect from the year 1989-90. The scheme for ",pending,,,,
q_0093,multi_hop,What combined evidence connects Construction of Hostels for OBC Boys and Girls and Disha - Early Intervention and School Readiness Scheme through ministry of social justice?,chunk_b9e694ae,"{""bm25"": {""rank"": 2, ""score"": 55.57811236280223}}",1,"Scheme: Disha - Early Intervention and School Readiness Scheme Ministry: Ministry Of Social Justice and Empowerment Department: Department Of Empowerment Of Persons With Disabilities Implementing agency: Department Of Empowerment Of Persons With Disabilities Level: Central Scheme type: Central Sector Scheme Target beneficiaries: Individual Overview This scheme aims at setting up Disha Centres for early intervention for Person with Disability (PwD) in 0-10 years of age covered under the National Trust Act, through therapies, trainings and providing support to family members. Detailed description Disha-Early Intervention and School Readiness Scheme was launched by the Department of Empowerment",pending,,,,
q_0093,multi_hop,What combined evidence connects Construction of Hostels for OBC Boys and Girls and Disha - Early Intervention and School Readiness Scheme through ministry of social justice?,chunk_ce35df3e,"{""faiss"": {""rank"": 2, ""score"": 0.5852100077052648}}",,"attain quality education. Such hostels are immensely beneficial to the students hailing from rural and remote areas of the country. While the component of construction of hostels for SC girls is in operation from the Third Five Year Plan (1961-66), the same for boys was started with effect from the year 1989-90. 2. Objectives: The objective of this component is containment and reduction of dropout rate of Scheduled Castes Students, especially for SC girls. 3. Scope of Works: Under this component, construction of new Hostel Buildings (separately for Boys and Girls Hostels) as well as repair of existing Hostels constructed under this component {including hostels constructed under earlier Schem",pending,,,,
q_0093,multi_hop,What combined evidence connects Construction of Hostels for OBC Boys and Girls and Disha - Early Intervention and School Readiness Scheme through ministry of social justice?,chunk_cf2cceaf,"{""bm25"": {""rank"": 3, ""score"": 54.98227372005337}}",,"the Assessment Test, proceed to the next step. In case of enrolling PwD in the Disha Centre, a check is made by the concerned RO on whether the PwD is applicable for the LIG or BPL funding by the National Trust. The National Trust shall generally fund on the basis of information provided by the RO. However, the National Trust reserves the right to verify this through other sources, if required. Parents or guardians are required to bring the Enrolment Form along with the originals and photocopies of the following documents. The documents and records for each PwD are to be maintained in separate files by RO. After successful verification of all the above furnished documents, the PwD is enrolle",pending,,,,
q_0094,multi_hop,What combined evidence connects ICAR Junior Research Fellowship For Post-Graduate Studies In Agricultural Sciences and ICAR Senior Research Fellowship For Post-Graduate Studies In Agricultural Sciences through aligarh muslim university?,chunk_136cd204,"{""bm25"": {""rank"": 3, ""score"": 72.48783934948355}}",,"Scheme: CIFE - Institutional Fellowship Ministry: Ministry Of Agriculture and Farmers Welfare Implementing agency: Indian Council Of Agricultural Research (ICAR) Level: Central Scheme type: Central Sector Scheme Target beneficiaries: Individual Overview From the year 2010 onwards, the division is offering Masters and PhD in two disciplines namely Fish Nutrition and Feed Technology and Fish physiology and Biochemistry with an objective of moulding professionals with fundamental and advanced knowledge and expertise. Detailed description ICAR-CIFE offers two years Masters (Masters in Fisheries Science) and three years Doctoral (Ph.D.) degrees in as many as eleven specialised disciplines of fish",pending,,,,
q_0094,multi_hop,What combined evidence connects ICAR Junior Research Fellowship For Post-Graduate Studies In Agricultural Sciences and ICAR Senior Research Fellowship For Post-Graduate Studies In Agricultural Sciences through aligarh muslim university?,chunk_2bb715ea,"{""entity_graph"": {""rank"": 1, ""score"": 0.5}}",,"Scheme: Education Loan Scheme of NMDFC Ministry: Ministry Of Minority Affairs Implementing agency: National Minorities Development & Finance Corporation Level: Central Scheme type: Centrally Sponsored Scheme Target beneficiaries: All Overview Loan of upto ₹20,00,000/- for domestic courses & ₹30,00,000/- for courses abroad under Credit Line-1 and Credit line -2 is extended to beneficiaries belong to minority communities at 3% p.a. & 8% p.a respectively. Detailed description Under this scheme of NMDFC, loan is available for job oriented 'technical and professional courses' of durations not exceeding five years. Loan of upto ₹20,00,000/- for domestic courses & ₹30,00,000/- for courses abroad un",pending,,,,
q_0094,multi_hop,What combined evidence connects ICAR Junior Research Fellowship For Post-Graduate Studies In Agricultural Sciences and ICAR Senior Research Fellowship For Post-Graduate Studies In Agricultural Sciences through aligarh muslim university?,chunk_34a1d8b4,"{""entity_graph"": {""rank"": 2, ""score"": 0.5}}",,"the undertaking carefully and Accept the Terms. Click “Next”. Step 3: In the next window, enter your mobile number and OTP. Then click “Verify”. Step 4: After successful verification, continue with e-KYC process (as applicable). Step 5: Once completed, your reference number will be generated and the same will be sent to your registered phone number. Process for OTR ID Number Generation Download and install AadhaarFaceRD services in the android device. Download and install the NSP OTR App from the Google Play Store. After opening the mobile app Select the option “eKYC with FaceAuth” highlighted in red. Enter the allotted reference number and click on “Send OTP” to receive OTP on your mobile n",pending,,,,
