display_id,query_id,chunk_id,final_relevance_grade,label_source,adjudication_rationale
v2q-002-candidate-19,v2q-002,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,first_pass_unsampled,
v2q-009-candidate-21,v2q-009,pilot-v2-doc-mgnrega-0002-bbbce5f319d4,0,first_pass_unsampled,
v2q-022-candidate-05,v2q-022,pilot-v2-doc-pmmy-0000-70a89ee32765,2,first_pass_unsampled,
v2q-011-candidate-09,v2q-011,pilot-v2-doc-pm-kisan-guidelines-0001-5ad8f250b7e2,0,first_pass_unsampled,
v2q-033-candidate-11,v2q-033,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,regrade_agreement,
v2q-018-candidate-15,v2q-018,pilot-v2-doc-apy-0002-66a5cc4017fb,0,first_pass_unsampled,
v2q-010-candidate-02,v2q-010,pilot-v2-doc-pm-kmy-guidelines-0005-1b88dfec836a,0,first_pass_unsampled,
v2q-020-candidate-07,v2q-020,pilot-v2-doc-pmkvy-sp-0003-738795a9ef96,1,first_pass_unsampled,
v2q-021-candidate-13,v2q-021,pilot-v2-doc-pmfby-0001-4270154049cc,1,first_pass_unsampled,
v2q-025-candidate-06,v2q-025,pilot-v2-doc-pmegp-0001-f900b4f4f97a,0,first_pass_unsampled,
v2q-013-candidate-11,v2q-013,pilot-v2-doc-pm-janman-0002-d0844e3327b6,0,first_pass_unsampled,
v2q-006-candidate-16,v2q-006,pilot-v2-doc-mgnrega-0001-5203a455caa6,0,first_pass_unsampled,
v2q-031-candidate-16,v2q-031,pilot-v2-doc-pm-kmy-guidelines-0018-67494b680dda,0,first_pass_unsampled,
v2q-027-candidate-11,v2q-027,pilot-v2-doc-pmay-g-0003-2769023a3f73,0,first_pass_unsampled,
v2q-005-candidate-24,v2q-005,pilot-v2-doc-apy-0000-c43dd88d7899,0,first_pass_unsampled,
v2q-003-candidate-14,v2q-003,pilot-v2-doc-pmjjby-0000-47f7bb620cd4,0,first_pass_unsampled,
v2q-031-candidate-13,v2q-031,pilot-v2-doc-pmjdy-0000-8b241ec39723,2,first_pass_unsampled,
v2q-005-candidate-03,v2q-005,pilot-v2-doc-pm-kisan-guidelines-0014-ba6fddd38f9c,0,first_pass_unsampled,
v2q-030-candidate-06,v2q-030,pilot-v2-doc-apy-0000-c43dd88d7899,1,owner_adjudication,"APY intro describes broad purpose, not guaranteed pension or age-60; Grade 1"
v2q-015-candidate-04,v2q-015,pilot-v2-doc-pmfby-0002-5c46025b568d,0,first_pass_unsampled,
v2q-026-candidate-03,v2q-026,pilot-v2-doc-pmay-g-0005-c6e2fcfefcd0,2,first_pass_unsampled,
v2q-002-candidate-24,v2q-002,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,first_pass_unsampled,
v2q-002-candidate-21,v2q-002,pilot-v2-doc-pm-kisan-guidelines-0005-7d487843ff7f,0,first_pass_unsampled,
v2q-002-candidate-14,v2q-002,pilot-v2-doc-pmsby-0000-0f297846df39,0,first_pass_unsampled,
v2q-025-candidate-02,v2q-025,pilot-v2-doc-pmmy-0001-6035d0d102e8,2,first_pass_unsampled,
v2q-029-candidate-09,v2q-029,pilot-v2-doc-pmjdy-0000-8b241ec39723,0,first_pass_unsampled,
v2q-014-candidate-05,v2q-014,pilot-v2-doc-pm-gkay-0001-ccd31e120258,2,first_pass_unsampled,
v2q-003-candidate-18,v2q-003,pilot-v2-doc-pm-kmy-guidelines-0021-7ce201d9d183,0,first_pass_unsampled,
v2q-011-candidate-10,v2q-011,pilot-v2-doc-pm-janman-0002-d0844e3327b6,2,first_pass_unsampled,
v2q-022-candidate-20,v2q-022,pilot-v2-doc-pm-kmy-guidelines-0021-7ce201d9d183,0,first_pass_unsampled,
v2q-019-candidate-16,v2q-019,pilot-v2-doc-mgnrega-0002-bbbce5f319d4,0,first_pass_unsampled,
v2q-021-candidate-16,v2q-021,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,first_pass_unsampled,
v2q-033-candidate-08,v2q-033,pilot-v2-doc-pmmy-0001-6035d0d102e8,2,first_pass_unsampled,
v2q-002-candidate-08,v2q-002,pilot-v2-doc-pmfby-0003-5aa41e0f864d,1,first_pass_unsampled,
v2q-007-candidate-02,v2q-007,pilot-v2-doc-pmfby-0003-5aa41e0f864d,0,first_pass_unsampled,
v2q-017-candidate-13,v2q-017,pilot-v2-doc-pmkvy-rpl-0002-a3163111d20f,0,first_pass_unsampled,
v2q-007-candidate-17,v2q-007,pilot-v2-doc-apy-0000-c43dd88d7899,0,first_pass_unsampled,
v2q-023-candidate-05,v2q-023,pilot-v2-doc-pm-kisan-guidelines-0007-38a7fcb29c5d,0,regrade_agreement,
v2q-020-candidate-06,v2q-020,pilot-v2-doc-pmkvy-sp-0001-43aac7629fa6,1,first_pass_unsampled,
v2q-023-candidate-08,v2q-023,pilot-v2-doc-mgnrega-0003-008750b5fc90,2,first_pass_unsampled,
v2q-031-candidate-14,v2q-031,pilot-v2-doc-apy-0003-68e7199c9d14,0,regrade_agreement,
v2q-019-candidate-23,v2q-019,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,first_pass_unsampled,
v2q-031-candidate-01,v2q-031,pilot-v2-doc-pmsby-0000-0f297846df39,2,first_pass_unsampled,
v2q-030-candidate-10,v2q-030,pilot-v2-doc-pmfby-0001-4270154049cc,0,first_pass_unsampled,
v2q-004-candidate-17,v2q-004,pilot-v2-doc-pmjjby-0000-47f7bb620cd4,0,first_pass_unsampled,
v2q-032-candidate-17,v2q-032,pilot-v2-doc-apy-0001-add48d27a4a2,0,first_pass_unsampled,
v2q-024-candidate-13,v2q-024,pilot-v2-doc-pmuy-0000-ad06c0c09d46,0,first_pass_unsampled,
v2q-012-candidate-12,v2q-012,pilot-v2-doc-pmmy-0001-6035d0d102e8,0,first_pass_unsampled,
v2q-003-candidate-19,v2q-003,pilot-v2-doc-pmmy-0000-70a89ee32765,0,first_pass_unsampled,
v2q-019-candidate-15,v2q-019,pilot-v2-doc-pmuy-0001-5fd4d0cd2135,1,first_pass_unsampled,
v2q-022-candidate-21,v2q-022,pilot-v2-doc-pm-kmy-guidelines-0022-e87f63954812,0,regrade_agreement,
v2q-002-candidate-16,v2q-002,pilot-v2-doc-pm-gkay-0000-c29b96f46a80,0,first_pass_unsampled,
v2q-025-candidate-01,v2q-025,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,0,first_pass_unsampled,
v2q-008-candidate-25,v2q-008,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,first_pass_unsampled,
v2q-015-candidate-22,v2q-015,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,first_pass_unsampled,
v2q-031-candidate-05,v2q-031,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,first_pass_unsampled,
v2q-007-candidate-20,v2q-007,pilot-v2-doc-pm-kmy-guidelines-0021-7ce201d9d183,0,first_pass_unsampled,
v2q-016-candidate-09,v2q-016,pilot-v2-doc-pmkvy-stt-0003-3729a1c2e22c,0,first_pass_unsampled,
v2q-011-candidate-19,v2q-011,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,first_pass_unsampled,
v2q-002-candidate-25,v2q-002,pilot-v2-doc-apy-0000-c43dd88d7899,0,first_pass_unsampled,
v2q-012-candidate-18,v2q-012,pilot-v2-doc-pmay-g-0000-d4162175877d,0,regrade_agreement,
v2q-033-candidate-05,v2q-033,pilot-v2-doc-pm-kisan-guidelines-0011-06191a382507,0,first_pass_unsampled,
v2q-015-candidate-17,v2q-015,pilot-v2-doc-pmmy-0002-526833661bcb,0,regrade_agreement,
v2q-022-candidate-16,v2q-022,pilot-v2-doc-pm-svanidhi-0001-e06d259b429d,0,first_pass_unsampled,
v2q-004-candidate-19,v2q-004,pilot-v2-doc-apy-0001-add48d27a4a2,0,regrade_agreement,
